"BN10 7NP",,None,,,,540824,101051,50.791928,-0.003358
"BN10 7NQ",,None,,,,540264,101981,50.800421,-0.010944
"BN10 7NR",,None,,,,540865,101189,50.793158,-0.002724
"BN10 7NS",,None,,,,540849,101274,50.793926,-0.002919
"BN10 7NT",,None,,,,540916,101322,50.794341,-0.001950
"BN10 7NU",,None,,,,540861,101379,50.794867,-0.002708
"BN10 7NW",,None,,,,540914,101361,50.794692,-0.001964
"BN10 7NX",,None,,,,540797,101401,50.795080,-0.003607
"BN10 7NY",,None,,,,540787,101319,50.794345,-0.003780
"BN10 7NZ",,None,,,,540777,101160,50.792919,-0.003983
"BN10 7PA",,None,,,,540822,101428,50.795311,-0.003215
"BN10 7PB",,None,,,,540835,101488,50.795852,-0.003035
"BN10 7PD",,None,,,,540639,101105,50.792452,-0.005933
"BN10 7PE",,None,,,,540705,101173,50.793047,-0.004971
"BN10 7PF",,None,,,,540690,101251,50.793758,-0.005182
"BN10 7PG",,None,,,,540690,101394,50.795043,-0.005127
"BN10 7PH",,None,,,,540630,101302,50.794231,-0.006013
"BN10 7PJ",,None,,,,540624,101173,50.793073,-0.006148
"BN10 7PL",,None,,,,540497,101144,50.792843,-0.007959
"BN10 7PN",,None,,,,540553,101192,50.793261,-0.007147
"BN10 7PP",,None,,,,540566,101475,50.795801,-0.006855
"BN10 7PQ",,None,,,,540551,101137,50.792767,-0.007196
"BN10 7PR",,None,,,,540521,101318,50.794401,-0.007553
"BN10 7PS",,None,,,,540478,101307,50.794312,-0.008167
"BN10 7PT",,None,,,,540440,101179,50.793171,-0.008754
"BN10 7PU",,None,,,,540419,101252,50.793827,-0.008996
"BN10 7PW",,None,,,,540562,101324,50.794445,-0.006969
"BN10 7PX",,None,,,,540436,101403,50.795185,-0.008725
"BN10 7PY",,None,,,,540457,101475,50.795827,-0.008400
"BN10 7QB",,None,,,,540981,101689,50.797623,-0.000888
"BN10 7QD",,None,,,,540912,101600,50.796840,-0.001900
"BN10 7QE",,None,,,,541057,101769,50.798324,0.000221
"BN10 7QF",,None,,,,540920,101664,50.797414,-0.001762
"BN10 7QG",,None,,,,540994,101747,50.798141,-0.000681
"BN10 7QH",,None,,,,541065,101962,50.800056,0.000408
"BN10 7QJ",,None,,,,540987,101845,50.799024,-0.000743
"BN10 7QL",,None,,,,540945,101819,50.798800,-0.001348
"BN10 7QN",,None,,,,540987,102030,50.800687,-0.000672
"BN10 7QP",,None,,,,540909,101814,50.798759,-0.001833
"BN10 7QQ",,None,,,,541037,101877,50.799299,-0.000022
"BN10 7QR",,None,,,,540874,101841,50.799015,-0.002347
"BN10 7QS",,None,,,,540879,102061,50.800991,-0.002192
"BN10 7QT",,None,,,,540842,101852,50.799122,-0.002796
"BN10 7QU",,None,,,,540804,101863,50.799230,-0.003331
"BN10 7QW",,None,,,,541004,101617,50.796971,-0.000589
"BN10 7QX",,None,,,,540814,101701,50.797772,-0.003251
"BN10 7QY",,None,,,,540711,101579,50.796700,-0.004759
"BN10 7QZ",,None,,,,540894,101704,50.797779,-0.002116
"BN10 7RA",,None,,,,540675,101583,50.796740,-0.005240
"BN10 7RB",,None,,,,540645,101593,50.796842,-0.005689
"BN10 7RD",,None,,,,540738,101680,50.797602,-0.004337
"BN10 7RE",,None,,,,540657,101710,50.797891,-0.005474
"BN10 7RG",,None,,,,540778,101898,50.799551,-0.003686
"BN10 7RH",,None,,,,540902,102305,50.803179,-0.001772
"BN10 7RJ",,None,,,,540783,102094,50.801311,-0.003540
"BN10 7RL",,None,,,,540711,101937,50.799918,-0.004622
"BN10 7RN",,None,,,,540618,101837,50.799042,-0.005979
"BN10 7RP",,None,,,,540601,101766,50.798408,-0.006247
"BN10 7RQ",,None,,,,540742,101904,50.799614,-0.004195
"BN10 7RR",,None,,,,540604,101596,50.796879,-0.006269
"BN10 7RS",,None,,,,540567,101605,50.796969,-0.006791
"BN10 7RT",,None,,,,540784,101449,50.795514,-0.003773
"BN10 7RW",,None,,,,540669,101796,50.798655,-0.005243
"BN10 7RY",,None,,,,540714,102125,50.801607,-0.004507
"BN10 7RZ",,None,,,,540718,102059,50.801012,-0.004476
"BN10 7SA",,None,,,,540853,102276,50.802924,-0.002450
"BN10 7SB",,None,,,,540809,102442,50.804432,-0.003038
"BN10 7SD",,None,,,,541141,102196,50.802141,0.001576
"BN10 7SE",,None,,,,541002,102269,50.802831,-0.000367
"BN10 7SF",,None,,,,540820,102181,50.802084,-0.002982
"BN10 7SG",,None,,,,541001,102465,50.804592,-0.000306
"BN10 7SH",,None,,,,541197,102356,50.803565,0.002431
"BN10 7SJ",,None,,,,541040,102427,50.804241,0.000232
"BN10 7SL",,None,,,,541044,102356,50.803602,0.000262
"BN10 7SN",,None,,,,540927,102375,50.803802,-0.001390
"BN10 7SP",,None,,,,540767,102395,50.804020,-0.003652
"BN10 7SQ",,None,,,,540881,102407,50.804100,-0.002031
"BN10 7SR",,None,,,,540914,102433,50.804320,-0.001524
"BN10 7SS",,None,,,,540868,102525,50.805164,-0.002170
"BN10 7ST",,None,,,,540961,102608,50.805887,-0.000819
"BN10 7SU",,None,,,,540999,102541,50.805276,-0.000306
"BN10 7SW",,None,,,,540773,102561,50.805511,-0.003503
"BN10 7SX",,None,,,,541218,102470,50.804585,0.002773
"BN10 7SY",,None,,,,541181,102407,50.804027,0.002224
"BN10 7SZ",,None,,,,541137,102312,50.803184,0.001564
"BN10 7UA",,None,,,,541157,102619,50.805939,0.001965
"BN10 7UB",,None,,,,540911,102604,50.805858,-0.001501
"BN10 7UD",,None,,,,540972,102700,50.806711,-0.000628
"BN10 7UE",,None,,,,541179,102943,50.808845,0.002402
"BN10 7UF",,None,,,,541207,102819,50.807724,0.002751
"BN10 7UG",,None,,,,541279,103175,50.810906,0.003909
"BN10 7UH",,None,,,,540839,102664,50.806420,-0.002528
"BN10 7UJ",,None,,,,541255,102580,50.805564,0.003340
"BN10 7UL",,None,,,,541282,102699,50.806621,0.003797
"BN10 7UN",,None,,,,541485,102697,50.806560,0.006647
"BN10 7UP",,None,,,,541696,102683,50.806382,0.009634
"BN10 7UQ",,None,,,,541183,102664,50.806337,0.002351
"BN10 7US",,None,,,,541051,102690,50.806602,0.000489
"BN10 7UT",,None,,,,540785,102303,50.803189,-0.003432
